time,voltage,current,power,hydrogen,mode
0.5163,0.00,0.000,0.000,0.000,0
1.0331,0.00,0.000,0.000,0.000,0
1.5494,0.00,0.000,0.000,0.000,0
2.0654,0.00,0.000,0.000,0.000,0
2.5657,0.00,0.000,0.000,0.000,0
3.0658,0.00,0.000,0.000,0.000,0
3.5819,0.00,0.000,0.000,0.000,0
4.0986,0.00,0.000,0.000,0.000,0
4.6137,0.00,0.000,0.000,0.000,0
5.1147,0.00,0.000,0.000,0.000,0
5.6309,1.45,1.997,2.895,17.734,0
6.1470,1.45,1.997,2.895,17.734,0
6.6634,1.45,1.997,2.895,17.734,0
7.1639,1.45,1.997,2.895,17.734,0
7.6641,1.45,1.997,2.895,17.734,0
8.1796,1.45,1.997,2.895,17.734,0
8.6944,1.45,1.997,2.895,17.734,0
9.1965,1.50,0.000,0.000,0.000,1
9.7122,1.50,0.000,0.000,0.000,1
10.2286,1.50,0.000,0.000,0.000,1
10.7447,1.50,0.000,0.000,0.000,1
11.2448,1.50,0.000,0.000,0.000,1
11.7451,1.50,0.000,0.000,0.000,1
12.2613,1.50,0.000,0.000,0.000,1
12.7763,1.50,0.000,0.000,0.000,1
13.2773,1.50,0.000,0.000,0.000,1
13.7931,1.50,0.000,0.000,0.000,1
14.2932,2.04,0.145,0.296,1.288,1
14.8096,3.00,0.000,0.000,0.000,1
15.3261,3.00,0.000,0.000,0.000,1
15.8261,3.00,0.000,0.000,0.000,1
16.3429,3.00,0.000,0.000,0.000,1
16.8585,3.00,0.000,0.000,0.000,1
17.3738,3.00,0.000,0.000,0.000,1
17.8764,3.44,0.044,0.151,0.391,1
18.3909,4.00,0.000,0.000,0.000,1
18.9064,4.00,0.000,0.000,0.000,1
19.4074,4.00,0.000,0.000,0.000,1
19.9239,4.00,0.000,0.000,0.000,1
20.4243,4.00,0.000,0.000,0.000,1
20.9400,4.00,0.000,0.000,0.000,1
21.4405,4.00,0.000,0.000,0.000,1
21.9410,4.00,0.000,0.000,0.000,1
22.4552,4.00,0.000,0.000,0.000,1
22.9559,4.00,0.000,0.000,0.000,1
23.4721,3.00,0.000,0.000,0.000,1
23.9722,3.00,0.000,0.000,0.000,1
24.4885,3.00,0.000,0.000,0.000,1
25.0047,3.00,0.000,0.000,0.000,1
25.5047,3.00,0.000,0.000,0.000,1
26.0211,3.00,0.000,0.000,0.000,1
26.5379,3.00,0.000,0.000,0.000,1
27.0535,3.00,0.000,0.000,0.000,1
27.5537,3.00,0.000,0.000,0.000,1
28.0702,3.00,0.000,0.000,0.000,1
28.5705,3.00,0.000,0.000,0.000,1
29.0856,3.00,0.000,0.000,0.000,1
29.5867,3.00,0.000,0.000,0.000,1
30.1025,3.00,0.000,0.000,0.000,1
30.6184,3.00,0.000,0.000,0.000,1
31.1348,3.00,0.000,0.000,0.000,1
31.6351,3.00,0.000,0.000,0.000,1
32.1505,3.00,0.000,0.000,0.000,1
32.6512,3.00,0.000,0.000,0.000,1
33.1672,3.00,0.000,0.000,0.000,1
33.6838,3.00,0.000,0.000,0.000,1
34.1840,3.00,0.000,0.000,0.000,1
34.7008,3.00,0.000,0.000,0.000,1
35.2163,3.00,2.001,5.999,17.769,1
35.7166,3.00,2.004,6.008,17.796,1
36.2329,3.00,2.004,6.008,17.796,1
36.7491,3.00,2.001,5.997,17.769,1
37.2653,3.00,2.004,6.006,17.796,1
37.7654,3.00,2.003,6.005,17.787,1
38.2815,3.00,2.002,6.002,17.778,1
38.7986,3.00,2.004,6.006,17.796,1
39.3148,3.00,2.003,6.005,17.787,1
39.8149,3.00,2.002,6.002,17.778,1
40.3310,3.00,2.004,6.008,17.796,1
40.8312,3.00,2.003,6.003,17.787,1
41.3465,3.00,2.002,6.002,17.778,1
41.8468,3.00,1.143,3.427,10.150,1
42.3631,3.00,1.141,3.421,10.132,1
42.8794,3.00,1.141,3.421,10.132,1
43.3958,3.00,1.143,3.427,10.150,1
43.8958,3.00,1.141,3.421,10.132,1
44.4117,3.00,1.141,3.421,10.132,1
44.9120,3.00,1.142,3.424,10.141,1
45.4276,3.00,1.141,3.421,10.132,1
45.9278,3.00,1.141,3.421,10.132,1
46.4444,3.00,1.143,3.427,10.150,1
46.9608,3.00,1.140,3.418,10.124,1
47.4770,3.00,1.142,3.423,10.141,1
47.9935,3.00,1.142,3.423,10.141,1
48.5098,3.00,1.141,3.420,10.132,1
49.0100,3.00,1.142,3.424,10.141,1
49.5259,3.00,1.142,3.424,10.141,1
50.0261,3.00,1.141,3.420,10.132,1
50.5424,3.00,1.142,3.424,10.141,1
51.0425,3.00,1.141,3.420,10.132,1
51.5578,3.00,1.141,3.421,10.132,1
