time,voltage,current,power,hydrogen,mode
0.5131,1.61,0.000,0.000,0.000,0
1.0153,1.61,0.000,0.000,0.000,0
1.5304,1.61,0.000,0.000,0.000,0
2.0461,1.61,0.000,0.000,0.000,0
2.5623,1.61,0.000,0.000,0.000,0
3.0625,1.61,0.000,0.000,0.000,0
3.5632,1.61,0.000,0.000,0.000,0
4.0789,1.61,0.000,0.000,0.000,0
4.5949,1.61,0.000,0.000,0.000,0
5.0965,1.61,0.000,0.000,0.000,0
5.5987,1.61,0.000,0.000,0.000,0
6.1111,1.61,0.000,0.000,0.000,0
6.6258,1.61,0.000,0.000,0.000,1
7.1420,1.61,0.000,0.000,0.000,1
7.6438,1.61,0.000,0.000,0.000,1
8.1597,1.61,0.000,0.000,0.000,1
8.6612,1.61,0.000,0.000,0.000,0
9.1744,1.61,0.000,0.000,0.000,0
9.6744,1.61,0.000,0.000,0.000,0
10.1746,1.61,0.000,0.000,0.000,0
10.6898,1.61,0.000,0.000,0.000,0
11.1900,1.61,0.000,0.000,0.000,0
11.6921,1.61,0.000,0.000,0.000,0
12.1930,1.61,0.000,0.000,0.000,0
12.7081,1.61,0.000,0.000,0.000,0
13.2242,1.61,0.000,0.000,0.000,0
