time,voltage,current,power,hydrogen,mode
0.5098,0.00,0.000,0.000,0.000,0
1.0119,0.00,0.000,0.000,0.000,0
1.5285,0.00,0.000,0.000,0.000,0
2.0456,0.00,0.000,0.000,0.000,0
2.5605,0.00,0.000,0.000,0.000,0
3.0769,0.00,0.000,0.000,0.000,0
3.5771,0.00,0.000,0.000,0.000,0
4.0774,0.00,0.000,0.000,0.000,0
4.5914,0.00,0.000,0.000,0.000,0
5.0935,0.00,0.000,0.000,0.000,0
5.6090,0.00,0.000,0.000,0.000,0
6.1092,0.00,0.000,0.000,0.000,0
6.6259,0.00,0.000,0.000,0.000,0
7.1261,0.00,0.000,0.000,0.000,0
7.6421,0.00,0.000,0.000,0.000,0
8.1437,0.00,0.000,0.000,0.000,0
8.6575,0.00,0.000,0.000,0.000,0
9.1739,0.00,0.000,0.000,0.000,0
9.6740,0.00,0.000,0.000,0.000,0
10.1902,0.00,0.000,0.000,0.000,0
10.6903,0.00,0.000,0.000,0.000,0
11.2049,0.00,0.000,0.000,0.000,0
11.7075,0.00,0.000,0.000,0.000,0
12.2225,0.00,0.000,0.000,0.000,0
12.7390,0.00,0.000,0.000,0.000,0
13.2572,0.00,0.000,0.000,0.000,0
13.7699,0.00,0.000,0.000,0.000,0
14.2712,0.00,0.000,0.000,0.000,0
14.7716,0.00,0.000,0.000,0.000,0
15.2719,0.00,0.000,0.000,0.000,0
15.7876,0.00,0.000,0.000,0.000,0
16.3028,0.00,0.000,0.000,0.000,0
16.8042,0.00,0.000,0.000,0.000,0
17.3203,0.00,0.000,0.000,0.000,0
17.8218,0.00,0.000,0.000,0.000,0
18.3365,0.00,0.000,0.000,0.000,0
18.8535,0.00,0.000,0.000,0.000,0
19.3685,0.00,0.000,0.000,0.000,0
19.8687,0.00,0.000,0.000,0.000,0
20.3851,0.00,0.000,0.000,0.000,0
20.8997,0.00,0.000,0.000,0.000,0
21.4020,0.00,0.000,0.000,0.000,0
21.9188,0.00,0.000,0.000,0.000,0
22.4348,0.00,0.000,0.000,0.000,0
22.9352,0.00,0.000,0.000,0.000,0
23.4501,0.00,0.000,0.000,0.000,0
23.9509,0.00,0.000,0.000,0.000,0
24.4665,0.00,0.000,0.000,0.000,0
24.9679,0.00,0.000,0.000,0.000,0
25.4826,0.00,0.000,0.000,0.000,0
25.9848,0.00,0.000,0.000,0.000,0
26.4987,0.00,0.000,0.000,0.000,0
26.9995,0.00,0.000,0.000,0.000,0
27.5001,0.00,0.000,0.000,0.000,0
28.0147,0.00,0.000,0.000,0.000,0
28.5269,0.00,0.000,0.000,0.000,0
29.0310,0.00,0.000,0.000,0.000,0
29.5316,0.00,0.000,0.000,0.000,0
30.0479,0.00,0.000,0.000,0.000,0
30.5645,0.00,0.000,0.000,0.000,0
31.0803,0.00,0.000,0.000,0.000,0
31.5979,1.50,0.000,0.000,0.000,0
32.1133,2.89,4.998,14.444,44.384,0
32.6138,2.89,4.998,14.444,44.384,0
33.1296,2.89,4.998,14.444,44.384,0
33.6299,2.89,4.998,14.444,44.384,0
34.1463,2.89,4.998,14.444,44.384,0
34.6606,2.89,4.998,14.444,44.384,0
35.1614,2.89,4.998,14.444,44.384,0
35.6614,2.94,2.497,7.341,22.174,0
36.1779,2.94,2.497,7.341,22.174,0
36.6940,2.99,0.000,0.000,0.000,0
37.2103,2.99,0.000,0.000,0.000,0
37.7107,2.99,0.122,0.364,1.083,0
38.2272,2.98,0.247,0.736,2.193,0
38.7445,2.98,0.372,1.108,3.303,0
39.2602,2.98,0.482,1.436,4.280,0
39.7774,2.98,0.497,1.481,4.413,0
40.2932,2.97,0.622,1.847,5.524,0
40.8091,2.97,0.747,2.218,6.634,0
41.3095,2.97,0.872,2.589,7.744,0
41.8264,2.97,0.983,2.919,8.729,0
42.3419,2.97,1.006,2.987,8.934,0
42.8584,2.97,1.122,3.332,9.964,0
43.3748,2.96,1.247,3.691,11.074,0
43.8907,2.96,1.372,4.061,12.184,0
44.4082,2.96,1.497,4.431,13.294,0
44.9085,2.96,1.497,4.431,13.294,0
45.4237,2.96,1.622,4.801,14.404,0
45.9398,2.95,1.747,5.153,15.514,0
46.4401,2.95,1.872,5.522,16.624,0
46.9555,2.95,1.974,5.823,17.530,0
47.4557,2.95,1.997,5.891,17.734,0
47.9573,2.95,2.122,6.259,18.844,0
48.4718,2.94,2.247,6.606,19.954,0
48.9884,2.94,2.372,6.973,21.064,0
49.5047,2.94,2.373,6.976,21.073,0
50.0064,2.94,2.497,7.341,22.174,0
50.5214,2.94,2.497,7.341,22.174,0
51.0372,2.94,2.497,7.341,22.174,0
51.5537,2.94,2.497,7.341,22.174,0
52.0700,2.94,2.497,7.341,22.174,0
52.5867,2.94,2.497,7.341,22.174,0
53.1028,2.94,2.497,7.341,22.174,0
53.6193,2.94,2.497,7.341,22.174,0
54.1195,2.94,2.497,7.341,22.174,0
