time,voltage,current,power,hydrogen,mode
0.5012,1.61,0.000,0.000,0.000,0
1.0172,1.61,0.000,0.000,0.000,0
1.5313,1.61,0.000,0.000,0.000,0
2.0343,1.61,0.000,0.000,0.000,0
2.5487,1.61,0.000,0.000,0.000,0
3.0651,1.61,0.000,0.000,0.000,0
3.5809,1.61,0.000,0.000,0.000,0
4.0964,1.61,0.000,0.000,0.000,0
4.5986,1.61,0.000,0.000,0.000,0
5.1152,1.61,0.000,0.000,0.000,0
5.6576,1.61,0.000,0.000,0.000,1
6.1659,1.61,0.000,0.000,0.000,1
6.6791,1.61,0.000,0.000,0.000,1
7.1797,1.61,0.000,0.000,0.000,1
7.6813,1.61,0.000,0.000,0.000,1
8.1945,1.61,0.000,0.000,0.000,1
8.6952,1.61,0.000,0.000,0.000,0
9.1976,1.61,0.000,0.000,0.000,0
9.7154,1.61,0.000,0.000,0.000,1
10.2271,1.61,0.000,0.000,0.000,1
10.7438,1.61,0.000,0.000,0.000,1
11.2473,1.61,0.000,0.000,0.000,1
11.7531,1.61,0.000,0.000,0.000,0
12.2609,1.61,0.000,0.000,0.000,0
12.7754,1.61,0.000,0.000,0.000,1
13.2764,1.61,0.000,0.000,0.000,1
13.7795,1.61,0.000,0.000,0.000,0
14.2933,1.61,0.000,0.000,0.000,0
14.8094,1.61,0.000,0.000,0.000,0
15.3098,1.61,0.000,0.000,0.000,1
15.8255,1.61,0.000,0.000,0.000,0
16.3271,1.61,0.000,0.000,0.000,0
16.8418,1.61,0.000,0.000,0.000,0
17.3566,1.61,0.000,0.000,0.000,0
17.8594,1.61,0.000,0.000,0.000,0
18.3762,1.61,0.000,0.000,0.000,0
18.8926,1.61,0.000,0.000,0.000,0
19.4083,1.61,0.000,0.000,0.000,0
19.9249,1.61,0.000,0.000,0.000,0
20.4402,1.61,0.000,0.000,0.000,0
20.9557,1.61,0.000,0.000,0.000,0
21.4576,1.61,0.000,0.000,0.000,0
21.9729,1.61,0.000,0.000,0.000,0
22.4729,1.61,0.000,0.000,0.000,0
22.9873,1.61,0.000,0.000,0.000,0
23.4888,1.61,0.000,0.000,0.000,0
23.9889,1.61,0.000,0.000,0.000,0
24.5058,1.61,0.000,0.000,0.000,0
25.0195,1.61,0.000,0.000,0.000,0
25.5210,1.61,0.000,0.000,0.000,0
26.0373,1.61,0.000,0.000,0.000,0
26.5531,1.61,0.000,0.000,0.000,0
27.0548,1.61,0.000,0.000,0.000,0
27.5571,1.61,0.000,0.000,0.000,0
28.0688,1.61,0.000,0.000,0.000,0
28.5847,1.61,0.000,0.000,0.000,0
29.0856,1.61,0.000,0.000,0.000,0
29.6031,1.61,0.000,0.000,0.000,0
30.1207,1.61,0.000,0.000,0.000,0
30.6350,1.61,0.000,0.000,0.000,0
31.1355,1.61,0.000,0.000,0.000,0
31.6510,1.61,0.000,0.000,0.000,0
32.1511,1.61,0.000,0.000,0.000,0
32.6546,1.61,0.000,0.000,0.000,0
33.1686,1.61,0.000,0.000,0.000,0
33.6839,1.61,0.000,0.000,0.000,0
34.1993,1.61,0.000,0.000,0.000,0
34.7004,1.61,0.000,0.000,0.000,0
35.2162,1.61,0.000,0.000,0.000,0
35.7322,1.61,0.000,0.000,0.000,0
36.2323,1.61,0.000,0.000,0.000,0
36.7482,1.61,0.000,0.000,0.000,0
37.2488,1.61,0.000,0.000,0.000,0
37.7489,1.61,0.000,0.000,0.000,0
38.2641,1.61,0.000,0.000,0.000,0
38.7648,1.61,0.000,0.000,0.000,0
39.2812,1.61,0.000,0.000,0.000,0
39.7815,1.61,0.000,0.000,0.000,0
40.2818,1.61,0.000,0.000,0.000,0
40.7952,1.61,0.000,0.000,0.000,0
41.2969,1.61,0.000,0.000,0.000,0
41.7970,1.61,0.000,0.000,0.000,0
42.3137,1.61,0.000,0.000,0.000,0
42.8288,1.61,0.000,0.000,0.000,0
43.3448,1.61,0.000,0.000,0.000,0
43.8609,1.61,0.000,0.000,0.000,0
44.3775,1.61,0.000,0.000,0.000,0
44.8779,1.61,0.000,0.000,0.000,0
45.3942,1.61,0.000,0.000,0.000,0
45.8943,1.61,0.000,0.000,0.000,0
46.4094,1.61,0.000,0.000,0.000,0
46.9262,1.61,0.000,0.000,0.000,0
47.4285,1.61,0.000,0.000,0.000,0
47.9440,1.61,0.000,0.000,0.000,0
48.4600,1.61,0.000,0.000,0.000,0
48.9766,1.61,0.000,0.000,0.000,0
49.4769,1.61,0.000,0.000,0.000,0
49.9927,1.61,0.000,0.000,0.000,0
50.5089,1.61,0.000,0.000,0.000,0
51.0101,1.61,0.000,0.000,0.000,0
51.5281,1.61,0.000,0.000,0.000,0
52.0427,1.61,0.000,0.000,0.000,0
52.5564,1.61,0.000,0.000,0.000,0
53.0567,1.61,0.000,0.000,0.000,0
53.5610,1.61,0.000,0.000,0.000,0
54.0729,1.61,0.000,0.000,0.000,0
54.5743,1.61,0.000,0.000,0.000,0
55.0888,1.61,0.000,0.000,0.000,0
55.5900,1.61,0.000,0.000,0.000,0
56.1051,1.61,0.000,0.000,0.000,0
56.6217,1.61,0.000,0.000,0.000,0
57.1394,1.61,0.000,0.000,0.000,0
57.6549,1.61,0.000,0.000,0.000,0
58.1555,1.61,0.000,0.000,0.000,0
58.6555,1.61,0.000,0.000,0.000,0
59.1706,1.61,0.000,0.000,0.000,0
59.6862,1.61,0.000,0.000,0.000,0
60.2033,1.61,0.000,0.000,0.000,0
60.7044,1.61,0.000,0.000,0.000,0
61.2195,1.61,0.000,0.000,0.000,0
61.7367,1.61,0.000,0.000,0.000,0
62.2370,1.61,0.000,0.000,0.000,0
62.7533,1.61,0.000,0.000,0.000,0
63.2702,1.61,0.000,0.000,0.000,0
63.7866,1.61,0.000,0.000,0.000,0
64.3033,1.61,0.000,0.000,0.000,0
