time,voltage,current,power,hydrogen,mode
0.5074,4.92,3.322,16.344,29.500,0
1.0077,4.92,3.322,16.344,29.500,0
1.5078,4.92,3.322,16.344,29.500,0
2.0240,4.92,3.322,16.344,29.500,0
2.5405,4.92,3.322,16.344,29.500,0
3.0570,4.92,3.322,16.344,29.500,0
3.5735,4.92,3.322,16.344,29.500,0
4.0882,4.92,2.997,14.745,26.614,0
4.5882,4.92,2.997,14.745,26.614,0
5.0883,4.92,2.997,14.745,26.614,0
5.6052,4.92,2.997,14.745,26.614,0
6.1052,4.92,2.997,14.745,26.614,0
8.7725,4.93,2.697,13.296,23.950,0
9.2861,4.92,2.848,14.012,25.291,0
9.7874,4.93,2.847,14.035,25.282,0
10.3018,4.93,2.848,14.040,25.291,0
10.8018,4.93,2.848,14.040,25.291,0
11.3018,4.93,2.847,14.035,25.282,0
11.8019,4.93,2.847,14.035,25.282,0
12.3019,4.92,2.848,14.012,25.291,0
12.8019,4.93,2.848,14.040,25.291,0
13.3019,4.93,2.848,14.040,25.291,0
13.8019,4.93,2.847,14.035,25.282,0
14.3019,4.92,2.848,14.012,25.291,0
14.8019,4.93,2.848,14.040,25.291,0
15.3020,4.92,2.847,14.007,25.282,0
15.8020,4.93,2.848,14.040,25.291,0
16.3020,4.93,2.847,14.035,25.282,0
16.8020,4.92,2.847,14.007,25.282,0
17.3020,4.93,2.848,14.040,25.291,0
17.8020,4.93,2.848,14.040,25.291,0
18.3020,4.93,2.848,14.040,25.291,0
18.8020,4.92,2.848,14.012,25.291,0
19.3020,4.93,2.847,14.035,25.282,0
19.8020,4.92,2.847,14.007,25.282,0
20.3020,4.93,2.848,14.040,25.291,0
20.8020,4.93,2.847,14.035,25.282,0
21.3020,4.93,2.847,14.035,25.282,0
21.8021,4.92,2.848,14.012,25.291,0
22.3021,4.93,2.848,14.040,25.291,0
22.8021,4.93,2.848,14.040,25.291,0
23.3021,4.93,2.848,14.040,25.291,0
23.8021,4.93,2.848,14.040,25.291,0
24.3021,4.93,2.848,14.040,25.291,0
24.8022,4.92,2.848,14.012,25.291,0
25.3022,4.93,2.847,14.035,25.282,0
25.8022,4.92,2.847,14.007,25.282,0
26.3022,4.93,2.847,14.035,25.282,0
26.8022,4.93,2.848,14.040,25.291,0
27.3022,4.92,2.847,14.007,25.282,0
27.8022,4.93,2.848,14.040,25.291,0
28.3022,4.92,2.848,14.012,25.291,0
28.8022,4.93,2.847,14.035,25.282,0
29.3022,4.93,2.848,14.040,25.291,0
29.8023,4.93,2.848,14.040,25.291,0
30.3023,4.92,2.848,14.012,25.291,0
30.8023,4.93,2.847,14.035,25.282,0
31.3023,4.92,2.848,14.012,25.291,0
31.8023,4.93,2.847,14.035,25.282,0
32.3023,4.93,2.848,14.040,25.291,0
32.8023,4.93,2.848,14.040,25.291,0
33.3023,4.93,2.847,14.035,25.282,0
33.8023,4.93,2.848,14.040,25.291,0
34.3024,4.93,2.847,14.035,25.282,0
34.8024,4.92,2.847,14.007,25.282,0
35.3024,4.93,2.848,14.040,25.291,0
35.8024,4.92,2.847,14.007,25.282,0
36.3024,4.93,2.847,14.035,25.282,0
36.8024,4.93,2.848,14.040,25.291,0
37.3025,4.93,2.848,14.040,25.291,0
37.8025,4.93,2.847,14.035,25.282,0
38.3025,4.92,2.848,14.012,25.291,0
38.8025,4.93,2.848,14.040,25.291,0
39.3068,4.93,2.847,14.035,25.282,0
39.8069,4.92,2.848,14.012,25.291,0
40.3069,4.92,2.848,14.012,25.291,0
40.8069,4.92,2.847,14.007,25.282,0
41.3069,4.93,2.847,14.035,25.282,0
41.8069,4.93,2.847,14.035,25.282,0
42.3070,4.92,2.848,14.012,25.291,0
42.8070,4.92,2.848,14.012,25.291,0
43.3070,4.93,2.848,14.040,25.291,0
43.8070,4.93,2.848,14.040,25.291,0
44.3071,4.93,2.848,14.040,25.291,0
44.8071,4.92,2.848,14.012,25.291,0
45.3258,4.92,2.847,14.007,25.282,0
45.8332,4.93,2.847,14.035,25.282,0
