time,voltage,current,power,hydrogen,mode
0.5086,0.00,0.000,0.000,0.000,0
1.0091,0.00,0.000,0.000,0.000,0
1.5255,0.00,0.000,0.000,0.000,0
2.0413,0.00,0.000,0.000,0.000,0
2.5417,0.00,0.000,0.000,0.000,0
3.0577,0.00,0.000,0.000,0.000,0
3.5744,0.00,0.000,0.000,0.000,0
4.0911,0.00,0.000,0.000,0.000,0
4.6071,0.00,0.000,0.000,0.000,0
5.1071,0.00,0.000,0.000,0.000,0
5.6071,0.00,0.000,0.000,0.000,0
6.1071,0.00,0.000,0.000,0.000,0
6.6071,0.00,0.000,0.000,0.000,0
7.1071,0.00,0.000,0.000,0.000,0
7.6072,0.00,0.000,0.000,0.000,0
8.1072,0.00,0.000,0.000,0.000,0
8.6072,0.00,0.000,0.000,0.000,0
9.1072,0.00,0.000,0.000,0.000,0
9.6072,0.00,0.000,0.000,0.000,0
10.1072,0.00,0.000,0.000,0.000,0
10.6072,0.00,0.000,0.000,0.000,0
11.1072,0.00,0.000,0.000,0.000,0
11.6073,0.00,0.000,0.000,0.000,0
12.1073,0.00,0.000,0.000,0.000,0
12.6073,0.00,0.000,0.000,0.000,0
13.1073,0.00,0.000,0.000,0.000,0
13.6073,0.00,0.000,0.000,0.000,0
14.1073,0.00,0.000,0.000,0.000,0
14.6073,0.00,0.000,0.000,0.000,0
15.1073,0.00,0.000,0.000,0.000,0
15.6073,0.00,0.000,0.000,0.000,0
16.1073,0.00,0.000,0.000,0.000,0
16.6073,0.00,0.000,0.000,0.000,0
17.1073,0.00,0.000,0.000,0.000,0
17.6074,0.00,0.000,0.000,0.000,0
18.1074,0.00,0.000,0.000,0.000,0
18.6074,0.00,0.000,0.000,0.000,0
19.1074,0.00,0.000,0.000,0.000,0
19.6074,0.00,0.000,0.000,0.000,0
20.1074,0.00,0.000,0.000,0.000,0
20.6075,0.00,0.000,0.000,0.000,0
21.1075,0.00,0.000,0.000,0.000,0
21.6082,0.00,0.000,0.000,0.000,0
22.1083,0.00,0.000,0.000,0.000,0
22.6085,0.00,0.000,0.000,0.000,0
23.1085,0.00,0.000,0.000,0.000,0
23.6085,0.00,0.000,0.000,0.000,0
24.1085,0.00,0.000,0.000,0.000,0
24.6086,0.00,0.000,0.000,0.000,0
25.1086,0.00,0.000,0.000,0.000,0
25.6086,0.00,0.000,0.000,0.000,0
26.1086,0.00,0.000,0.000,0.000,0
26.6086,0.00,0.000,0.000,0.000,0
27.1086,0.00,0.000,0.000,0.000,0
27.6086,0.00,0.000,0.000,0.000,0
28.1086,0.00,0.000,0.000,0.000,0
28.6087,0.00,0.000,0.000,0.000,0
29.1087,0.00,0.000,0.000,0.000,0
29.6087,0.00,0.000,0.000,0.000,0
30.1087,0.00,0.000,0.000,0.000,0
30.6088,0.00,0.000,0.000,0.000,0
31.1088,0.00,0.000,0.000,0.000,0
31.6088,0.00,0.000,0.000,0.000,0
32.1088,0.00,0.000,0.000,0.000,0
32.6089,0.00,0.000,0.000,0.000,0
33.1089,0.00,0.000,0.000,0.000,0
33.6089,0.00,0.000,0.000,0.000,0
34.1089,0.00,0.000,0.000,0.000,0
34.6089,0.00,0.000,0.000,0.000,0
35.1089,0.00,0.000,0.000,0.000,0
35.6089,0.00,0.000,0.000,0.000,0
36.1089,0.00,0.000,0.000,0.000,0
36.6089,0.00,0.000,0.000,0.000,0
37.1089,0.00,0.000,0.000,0.000,0
37.6090,0.00,0.000,0.000,0.000,0
38.1090,0.00,0.000,0.000,0.000,0
38.6090,0.00,0.000,0.000,0.000,0
39.1090,0.00,0.000,0.000,0.000,0
39.6090,0.00,0.000,0.000,0.000,0
40.1090,0.00,0.000,0.000,0.000,0
40.6090,0.00,0.000,0.000,0.000,0
41.1091,0.00,0.000,0.000,0.000,0
41.6091,0.00,0.000,0.000,0.000,0
42.1091,0.00,0.000,0.000,0.000,0
42.6091,0.00,0.000,0.000,0.000,0
43.1091,0.00,0.000,0.000,0.000,0
43.6091,0.00,0.000,0.000,0.000,0
44.1091,0.00,0.000,0.000,0.000,0
44.6091,0.00,0.000,0.000,0.000,0
45.1091,0.00,0.000,0.000,0.000,0
45.6091,0.00,0.000,0.000,0.000,0
46.1092,0.00,0.000,0.000,0.000,0
46.6092,0.00,0.000,0.000,0.000,0
47.1092,0.00,0.000,0.000,0.000,0
47.6092,0.00,0.000,0.000,0.000,0
48.1092,0.00,0.000,0.000,0.000,0
48.6092,0.00,0.000,0.000,0.000,0
49.1092,0.00,0.000,0.000,0.000,0
49.6092,0.00,0.000,0.000,0.000,0
50.1092,0.00,0.000,0.000,0.000,0
50.6093,0.00,0.000,0.000,0.000,0
51.1093,0.00,0.000,0.000,0.000,0
51.6094,0.00,0.000,0.000,0.000,0
52.1094,0.00,0.000,0.000,0.000,0
52.6094,0.00,0.000,0.000,0.000,0
53.1099,0.00,0.000,0.000,0.000,0
53.6099,0.00,0.000,0.000,0.000,0
