time,voltage,current,power,hydrogen,mode
0.5107,2.94,2.371,6.970,21.055,0
1.0246,2.94,2.371,6.970,21.055,0
1.5267,2.94,2.371,6.970,21.055,0
2.0433,2.94,2.370,6.967,21.046,0
2.5434,2.94,2.371,6.970,21.055,0
3.0591,2.94,2.371,6.970,21.055,0
3.5594,2.94,2.371,6.970,21.055,0
4.0757,2.94,2.371,6.970,21.055,0
4.5918,2.94,2.371,6.970,21.055,0
5.0922,2.94,2.371,6.970,21.055,0
5.6086,2.94,2.371,6.970,21.055,0
6.1249,2.94,2.371,6.970,21.055,0
6.6388,2.94,2.371,6.970,21.055,0
7.1416,2.94,2.370,6.967,21.046,0
7.6574,2.94,2.370,6.967,21.046,0
8.1584,2.94,2.371,6.970,21.055,0
8.6731,2.94,2.371,6.970,21.055,0
9.1733,2.94,2.371,6.970,21.055,0
9.6733,2.94,2.371,6.970,21.055,0
10.1895,2.94,2.371,6.970,21.055,0
10.7061,2.94,2.371,6.970,21.055,0
11.2229,2.94,2.371,6.970,21.055,0
11.7389,2.94,2.371,6.970,21.055,0
12.2553,2.94,2.371,6.970,21.055,0
12.7715,2.94,2.370,6.967,21.046,0
13.2861,2.94,2.370,6.967,21.046,0
13.7878,2.94,2.370,6.967,21.046,0
14.3043,2.94,2.371,6.970,21.055,0
14.8208,2.94,2.371,6.970,21.055,0
15.3369,2.94,2.371,6.970,21.055,0
15.8535,2.94,2.371,6.970,21.055,0
16.3709,2.94,2.371,6.970,21.055,0
16.8866,2.94,2.371,6.970,21.055,0
17.4026,2.94,2.371,6.970,21.055,0
17.9042,2.94,2.371,6.970,21.055,0
18.4192,2.94,2.371,6.970,21.055,0
18.9354,2.94,2.370,6.967,21.046,0
19.4518,2.94,2.371,6.970,21.055,0
19.9683,2.94,2.371,6.970,21.055,0
20.4847,2.94,2.371,6.970,21.055,0
21.0013,2.94,2.371,6.970,21.055,0
21.5174,2.94,2.371,6.970,21.055,0
22.0174,2.94,2.371,6.970,21.055,0
22.5337,2.94,2.371,6.970,21.055,0
23.0498,2.94,2.371,6.970,21.055,0
23.5660,2.94,2.371,6.970,21.055,0
24.0822,2.94,2.371,6.970,21.055,0
24.5976,2.94,2.371,6.970,21.055,0
25.0988,2.94,2.371,6.970,21.055,0
25.6153,2.94,2.371,6.970,21.055,0
26.1158,2.94,2.371,6.970,21.055,0
26.6318,2.94,2.371,6.970,21.055,0
27.1481,2.94,2.371,6.970,21.055,0
27.6650,2.94,2.371,6.970,21.055,0
28.1785,2.94,2.371,6.970,21.055,0
28.6810,2.94,2.371,6.970,21.055,0
29.1971,2.94,2.371,6.970,21.055,0
29.7135,2.94,2.371,6.970,21.055,0
30.2286,2.94,2.371,6.970,21.055,0
30.7294,2.94,2.371,6.970,21.055,0
31.2304,2.94,2.371,6.970,21.055,0
31.7455,2.94,2.371,6.970,21.055,0
32.2456,2.94,2.371,6.970,21.055,0
32.7620,2.94,2.371,6.970,21.055,0
33.2623,2.94,2.370,6.967,21.046,0
33.7769,2.94,2.371,6.970,21.055,0
34.2783,2.94,2.371,6.970,21.055,0
34.7784,2.94,2.371,6.970,21.055,0
35.2940,2.94,2.370,6.967,21.046,0
35.8105,2.94,2.371,6.970,21.055,0
36.3272,2.94,2.371,6.970,21.055,0
36.8431,2.94,2.371,6.970,21.055,0
37.3592,2.94,2.371,6.970,21.055,0
37.8749,2.94,2.370,6.967,21.046,0
38.3920,2.94,2.371,6.970,21.055,0
38.8921,2.94,2.371,6.970,21.055,0
39.3921,2.94,2.370,6.967,21.046,0
39.8926,2.94,2.371,6.970,21.055,0
40.4084,2.94,2.371,6.970,21.055,0
40.9239,2.94,2.371,6.970,21.055,0
41.4245,2.94,2.370,6.967,21.046,0
41.9409,2.94,2.370,6.967,21.046,0
42.4573,2.94,2.371,6.970,21.055,0
42.9739,2.94,2.371,6.970,21.055,0
43.4875,2.94,2.371,6.970,21.055,0
43.9900,2.94,2.370,6.967,21.046,0
44.5055,2.94,2.371,6.970,21.055,0
45.0055,2.94,2.371,6.970,21.055,0
45.5058,2.94,2.371,6.970,21.055,0
46.0220,2.94,2.371,6.970,21.055,0
46.5221,2.94,2.371,6.970,21.055,0
47.0381,2.94,2.371,6.970,21.055,0
47.5544,2.94,2.370,6.967,21.046,0
48.0545,2.94,2.370,6.967,21.046,0
48.5706,2.94,2.371,6.970,21.055,0
49.0868,2.94,2.371,6.970,21.055,0
49.6028,2.94,2.370,6.967,21.046,0
50.1035,2.94,2.370,6.967,21.046,0
50.6200,2.94,2.370,6.967,21.046,0
