time,voltage,current,power,hydrogen,mode
0.5010,-1364304.12,0.000,0.000,0.000,0
1.1422,0.00,1.641,0.000,14.574,0
3.1551,0.00,107794.328,0.000,957242.250,0
23.1664,0.00,0.000,471597.062,0.000,0
61.3651,0.00,-154959.875,-2139090.500,-1376084.875,0
