time,voltage,current,power,hydrogen,mode
0.5117,2.94,2.371,6.970,21.055,0
1.0276,2.94,2.371,6.970,21.055,0
1.5436,2.94,2.371,6.970,21.055,0
2.0447,2.94,2.371,6.970,21.055,0
2.5603,2.94,2.371,6.970,21.055,0
3.0612,2.94,2.371,6.970,21.055,0
3.5748,2.94,2.371,6.970,21.055,0
4.0778,2.94,2.371,6.970,21.055,0
4.5925,2.94,2.371,6.970,21.055,0
5.0931,2.94,2.371,6.970,21.055,0
5.6089,2.94,2.371,6.970,21.055,0
6.1235,2.94,2.371,6.970,21.055,0
6.6246,2.94,2.371,6.970,21.055,0
7.1263,2.94,2.371,6.970,21.055,0
7.6417,2.94,2.371,6.970,21.055,0
8.1578,2.94,2.371,6.970,21.055,0
8.6760,2.94,2.371,6.970,21.055,0
9.1909,2.94,2.371,6.970,21.055,0
9.7088,2.94,2.371,6.970,21.055,0
10.2235,2.94,2.371,6.970,21.055,0
10.7385,2.94,2.371,6.970,21.055,0
11.2398,2.94,2.371,6.970,21.055,0
11.7562,2.94,2.371,6.970,21.055,0
12.2726,2.94,2.371,6.970,21.055,0
12.7887,2.94,2.371,6.970,21.055,0
13.3034,2.94,2.371,6.970,21.055,0
13.8051,2.94,2.371,6.970,21.055,0
14.3210,2.94,2.371,6.970,21.055,0
14.8222,2.94,2.371,6.970,21.055,0
15.3373,2.94,2.371,6.970,21.055,0
15.8375,2.94,2.371,6.970,21.055,0
16.3536,2.94,2.371,6.970,21.055,0
16.8691,2.94,2.371,6.970,21.055,0
17.3696,2.94,2.371,6.970,21.055,0
17.8702,2.94,2.371,6.970,21.055,0
18.3869,2.94,2.371,6.970,21.055,0
18.9022,2.94,2.371,6.970,21.055,0
19.4024,2.94,2.371,6.970,21.055,0
19.9188,2.94,2.371,6.970,21.055,0
20.4349,2.94,2.371,6.970,21.055,0
20.9350,2.94,2.371,6.970,21.055,0
21.4513,2.94,2.371,6.970,21.055,0
21.9514,2.94,2.371,6.970,21.055,0
22.4677,2.94,2.371,6.970,21.055,0
22.9835,2.94,2.371,6.970,21.055,0
23.4839,2.94,2.371,6.970,21.055,0
24.0003,2.94,2.371,6.970,21.055,0
24.5004,2.94,2.371,6.970,21.055,0
25.0161,2.94,2.371,6.970,21.055,0
25.5162,2.94,2.371,6.970,21.055,0
26.0326,2.94,2.371,6.970,21.055,0
26.5473,2.94,2.371,6.970,21.055,0
27.0490,2.94,2.371,6.970,21.055,0
27.5651,2.94,2.371,6.970,21.055,0
28.0652,2.94,2.371,6.970,21.055,0
28.5816,2.94,2.371,6.970,21.055,0
29.0974,2.94,2.371,6.970,21.055,0
29.6141,2.94,2.371,6.970,21.055,0
30.1304,2.94,2.371,6.970,21.055,0
30.6469,2.94,2.371,6.970,21.055,0
31.1640,2.94,2.371,6.970,21.055,0
31.6798,2.94,2.371,6.970,21.055,0
32.1962,2.94,2.371,6.970,21.055,0
32.7126,2.94,2.371,6.970,21.055,0
33.2291,2.94,2.371,6.970,21.055,0
33.7450,2.94,2.371,6.970,21.055,0
34.2619,2.94,2.371,6.970,21.055,0
34.7782,2.94,2.371,6.970,21.055,0
35.2947,2.94,2.371,6.970,21.055,0
35.8111,2.94,2.371,6.970,21.055,0
36.3275,2.94,2.371,6.970,21.055,0
36.8433,2.94,2.371,6.970,21.055,0
37.3437,2.94,2.371,6.970,21.055,0
37.8603,2.94,2.371,6.970,21.055,0
