time,voltage,current,power,hydrogen,mode
0.5006,4.87,5.698,27.749,50.600,0
1.0008,4.87,5.698,27.749,50.600,0
1.5021,4.87,5.698,27.749,50.600,0
2.0021,4.87,5.698,27.749,50.600,0
2.5173,4.87,5.698,27.749,50.600,0
3.0325,4.87,5.698,27.749,50.600,0
3.5490,4.87,5.698,27.749,50.600,0
4.0510,4.87,5.698,27.749,50.600,0
4.5657,4.91,3.497,17.170,31.054,0
5.0684,4.91,3.497,17.170,31.054,0
5.5829,4.91,3.498,17.175,31.063,0
6.0836,4.91,3.498,17.175,31.063,0
8.9781,4.92,3.148,15.488,27.955,0
9.4832,4.92,3.322,16.344,29.500,0
9.9986,4.92,3.322,16.344,29.500,0
10.5130,4.92,3.322,16.344,29.500,0
11.0148,4.92,3.322,16.344,29.500,0
11.5314,4.92,3.322,16.344,29.500,0
12.0481,4.92,3.322,16.344,29.500,0
14.6446,4.89,4.498,21.995,39.943,0
15.1461,4.89,4.748,23.217,42.164,0
15.6629,4.89,4.748,23.217,42.164,0
16.1789,4.89,4.748,23.217,42.164,0
16.6937,4.89,4.748,23.217,42.164,0
17.1952,4.89,4.748,23.217,42.164,0
17.7109,4.89,4.748,23.217,42.164,0
20.4952,4.95,1.414,6.999,12.557,0
21.0102,4.95,1.422,7.038,12.628,0
21.5243,4.95,1.422,7.038,12.628,0
22.0277,4.95,1.422,7.038,12.628,0
22.5430,4.95,1.422,7.038,12.628,0
23.0587,4.96,1.422,7.053,12.628,0
23.5756,4.95,1.422,7.038,12.628,0
24.0916,4.95,1.422,7.038,12.628,0
26.7937,4.92,3.146,15.478,27.937,0
27.3066,4.92,3.322,16.344,29.500,0
27.8232,4.92,3.322,16.344,29.500,0
28.3395,4.92,3.322,16.344,29.500,0
28.8544,4.92,3.322,16.344,29.500,0
29.3554,4.92,3.322,16.344,29.500,0
29.8622,4.92,3.322,16.344,29.500,0
30.3622,4.92,3.322,16.344,29.500,0
30.8622,4.92,3.322,16.344,29.500,0
31.3622,4.92,3.322,16.344,29.500,0
31.8622,4.92,3.322,16.344,29.500,0
32.3622,4.92,3.323,16.349,29.509,0
32.8952,4.92,3.322,16.344,29.500,0
33.3952,4.92,3.322,16.344,29.500,0
33.8952,4.92,3.322,16.344,29.500,0
34.3952,4.92,3.322,16.344,29.500,0
34.8952,4.92,3.322,16.344,29.500,0
35.3952,4.92,3.322,16.344,29.500,0
35.8952,4.92,3.322,16.344,29.500,0
36.3952,4.92,3.322,16.344,29.500,0
36.8953,4.92,3.322,16.344,29.500,0
37.3953,4.92,3.322,16.344,29.500,0
37.8953,4.92,3.322,16.344,29.500,0
38.3953,4.92,3.322,16.344,29.500,0
38.8953,4.92,3.322,16.344,29.500,0
39.3953,4.92,3.322,16.344,29.500,0
39.8953,4.92,3.322,16.344,29.500,0
40.3953,4.92,3.322,16.344,29.500,0
40.8953,4.92,3.322,16.344,29.500,0
41.3953,4.92,3.322,16.344,29.500,0
41.8953,4.92,3.322,16.344,29.500,0
42.3953,4.92,3.322,16.344,29.500,0
42.8954,4.92,3.322,16.344,29.500,0
43.3954,4.92,3.322,16.344,29.500,0
43.8954,4.92,3.322,16.344,29.500,0
44.3954,4.92,3.322,16.344,29.500,0
44.8954,4.92,3.322,16.344,29.500,0
45.3954,4.92,3.322,16.344,29.500,0
45.8954,4.92,3.322,16.344,29.500,0
46.3954,4.92,3.322,16.344,29.500,0
46.8954,4.92,3.322,16.344,29.500,0
47.3954,4.92,3.322,16.344,29.500,0
47.8954,4.92,3.322,16.344,29.500,0
48.3954,4.92,3.322,16.344,29.500,0
48.8955,4.92,3.322,16.344,29.500,0
49.3955,4.92,3.322,16.344,29.500,0
49.8955,4.92,3.322,16.344,29.500,0
50.3955,4.92,3.322,16.344,29.500,0
50.8955,4.92,3.322,16.344,29.500,0
51.3955,4.92,3.322,16.344,29.500,0
51.8955,4.92,3.322,16.344,29.500,0
52.3955,4.92,3.322,16.344,29.500,0
52.8955,4.92,3.322,16.344,29.500,0
53.3955,4.92,3.322,16.344,29.500,0
53.8955,4.92,3.322,16.344,29.500,0
54.3955,4.92,3.322,16.344,29.500,0
54.8956,4.92,3.322,16.344,29.500,0
55.3956,4.92,3.322,16.344,29.500,0
55.8956,4.92,3.322,16.344,29.500,0
56.3956,4.92,3.322,16.344,29.500,0
56.8956,4.92,3.322,16.344,29.500,0
57.3956,4.92,3.322,16.344,29.500,0
57.8956,4.92,3.322,16.344,29.500,0
58.3956,4.92,3.322,16.344,29.500,0
58.8956,4.92,3.322,16.344,29.500,0
59.3956,4.92,3.322,16.344,29.500,0
59.8956,4.92,3.322,16.344,29.500,0
60.3956,4.92,3.322,16.344,29.500,0
60.8956,4.92,3.322,16.344,29.500,0
61.4003,4.92,3.322,16.344,29.500,0
61.9003,4.92,3.322,16.344,29.500,0
62.4003,4.92,3.322,16.344,29.500,0
62.9003,4.92,3.322,16.344,29.500,0
63.4003,4.92,3.322,16.344,29.500,0
63.9014,4.92,3.322,16.344,29.500,0
64.4014,4.92,3.322,16.344,29.500,0
64.9014,4.92,3.322,16.344,29.500,0
65.4014,4.92,3.322,16.344,29.500,0
65.9014,4.92,3.322,16.344,29.500,0
66.4014,4.92,3.322,16.344,29.500,0
66.9014,4.92,3.322,16.344,29.500,0
67.4014,4.92,3.322,16.344,29.500,0
67.9014,4.92,3.322,16.344,29.500,0
68.4014,4.92,3.322,16.344,29.500,0
68.9015,4.92,3.322,16.344,29.500,0
69.4015,4.92,3.322,16.344,29.500,0
69.9015,4.92,3.322,16.344,29.500,0
70.4015,4.92,3.322,16.344,29.500,0
70.9015,4.92,3.322,16.344,29.500,0
71.4015,4.92,3.322,16.344,29.500,0
71.9015,4.92,3.322,16.344,29.500,0
72.4015,4.92,3.322,16.344,29.500,0
72.9015,4.92,3.322,16.344,29.500,0
73.4015,4.92,3.322,16.344,29.500,0
73.9015,4.92,3.322,16.344,29.500,0
74.4015,4.92,3.322,16.344,29.500,0
74.9016,4.92,3.322,16.344,29.500,0
75.4016,4.92,3.322,16.344,29.500,0
75.9016,4.92,3.322,16.344,29.500,0
76.4016,4.92,3.322,16.344,29.500,0
76.9016,4.92,3.322,16.344,29.500,0
77.4016,4.92,3.322,16.344,29.500,0
77.9016,4.91,3.322,16.311,29.500,0
78.4016,4.92,3.322,16.344,29.500,0
78.9016,4.92,3.322,16.344,29.500,0
79.4016,4.92,3.322,16.344,29.500,0
79.9030,4.92,3.322,16.344,29.500,0
80.4030,4.92,3.322,16.344,29.500,0
80.9030,4.92,3.322,16.344,29.500,0
81.4030,4.92,3.322,16.344,29.500,0
81.9030,4.92,3.322,16.344,29.500,0
82.4030,4.92,3.322,16.344,29.500,0
82.9030,4.92,3.322,16.344,29.500,0
83.4030,4.92,3.322,16.344,29.500,0
83.9030,4.92,3.322,16.344,29.500,0
84.4031,4.92,3.322,16.344,29.500,0
84.9031,4.92,3.322,16.344,29.500,0
85.4031,4.92,3.322,16.344,29.500,0
85.9031,4.92,3.322,16.344,29.500,0
86.4031,4.92,3.322,16.344,29.500,0
86.9031,4.92,3.322,16.344,29.500,0
87.4031,4.92,3.322,16.344,29.500,0
87.9031,4.92,3.322,16.344,29.500,0
88.4031,4.92,3.322,16.344,29.500,0
88.9032,4.92,3.322,16.344,29.500,0
89.4032,4.92,3.322,16.344,29.500,0
89.9032,4.92,3.322,16.344,29.500,0
90.4032,4.92,3.322,16.344,29.500,0
90.9033,4.92,3.322,16.344,29.500,0
91.4033,4.92,3.322,16.344,29.500,0
91.9033,4.92,3.322,16.344,29.500,0
92.4033,4.92,3.322,16.344,29.500,0
93.1491,4.92,3.322,16.344,29.500,0
93.6582,4.92,3.322,16.344,29.500,0
94.1746,4.92,3.322,16.344,29.500,0
94.6893,4.92,3.322,16.344,29.500,0
95.2058,4.92,3.322,16.344,29.500,0
95.7068,4.92,3.322,16.344,29.500,0
96.2203,4.92,3.322,16.344,29.500,0
96.7232,4.91,3.322,16.311,29.500,0
97.2394,4.92,3.322,16.344,29.500,0
97.7526,4.92,3.322,16.344,29.500,0
98.2539,4.92,3.322,16.344,29.500,0
98.7553,4.92,3.322,16.344,29.500,0
141.8546,4.92,3.322,16.344,29.500,0
142.3673,4.92,3.322,16.344,29.500,0
142.8831,4.92,3.322,16.344,29.500,0
143.3835,4.92,3.322,16.344,29.500,0
143.8836,4.92,3.322,16.344,29.500,0
144.3994,4.92,3.322,16.344,29.500,0
144.9138,4.92,3.322,16.344,29.500,0
145.4162,4.92,3.322,16.344,29.500,0
145.9322,4.92,3.322,16.344,29.500,0
146.4484,4.92,3.322,16.344,29.500,0
146.9484,4.92,3.322,16.344,29.500,0
