time,voltage,current,power,hydrogen,mode
0.0000,2.92,3.322,9.700,29.500,0
0.0000,2.99,0.373,1.115,3.312,0
0.0000,2.98,0.013,0.038,0.115,0
0.0000,2.98,0.352,1.048,3.126,0
0.0000,2.98,0.522,1.555,4.635,0
0.0000,2.97,0.697,2.070,6.190,0
0.0000,2.97,0.871,2.586,7.735,0
0.0000,2.96,1.046,3.096,9.289,0
0.0000,2.96,1.058,3.131,9.395,0
0.0000,2.96,1.229,3.637,10.914,0
0.0000,2.95,1.400,4.130,12.432,0
0.0000,2.95,1.747,5.153,15.514,0
0.0000,2.95,1.922,5.669,17.068,0
0.0000,2.94,2.097,6.165,18.622,0
0.0000,2.94,2.271,6.676,20.167,0
0.0000,-1768554.50,1684.275,471597.062,14956.811,0
0.0000,2.93,2.622,7.682,23.284,0
0.0000,2.93,2.797,8.195,24.838,0
0.0000,2.93,2.947,8.634,26.170,0
0.0000,2.92,2.979,8.698,26.454,0
