time,voltage,current,power,hydrogen,mode
0.5114,4.88,5.223,25.488,46.382,0
1.0129,4.88,5.223,25.488,46.382,0
1.5286,4.88,5.223,25.488,46.382,0
2.0435,4.88,5.223,25.488,46.382,0
2.5595,4.88,5.223,25.488,46.382,0
3.0614,4.92,2.997,14.745,26.614,0
3.5758,4.92,2.997,14.745,26.614,0
4.0779,4.92,2.997,14.745,26.614,0
4.5921,4.92,2.997,14.745,26.614,0
5.0944,4.92,2.997,14.745,26.614,0
8.0075,4.93,2.828,13.942,25.113,0
8.5093,4.93,2.848,14.040,25.291,0
9.0257,4.93,2.848,14.040,25.291,0
9.5424,4.93,2.848,14.040,25.291,0
10.0574,4.92,2.848,14.012,25.291,0
10.5592,4.93,2.848,14.040,25.291,0
11.0746,4.93,2.848,14.040,25.291,0
11.5912,4.93,2.848,14.040,25.291,0
12.1075,4.93,2.848,14.040,25.291,0
12.6240,4.93,2.848,14.040,25.291,0
13.1243,4.93,2.848,14.040,25.291,0
13.6249,4.93,2.848,14.040,25.291,0
14.1396,4.93,2.848,14.040,25.291,0
14.6555,4.93,2.848,14.040,25.291,0
15.1725,4.93,2.848,14.040,25.291,0
15.6871,4.93,2.848,14.040,25.291,0
16.1892,4.93,2.848,14.040,25.291,0
16.7050,4.92,2.848,14.012,25.291,0
17.2054,4.93,2.848,14.040,25.291,0
17.7199,4.93,2.848,14.040,25.291,0
18.2214,4.93,2.848,14.040,25.291,0
21.2415,4.87,5.666,27.593,50.316,0
21.7528,4.87,5.698,27.749,50.600,0
22.2532,4.87,5.698,27.749,50.600,0
22.7696,4.87,5.698,27.749,50.600,0
23.2855,4.87,5.698,27.749,50.600,0
26.3248,4.87,5.406,26.327,48.007,0
26.8335,4.87,5.698,27.749,50.600,0
27.3335,4.87,5.698,27.749,50.600,0
27.8498,4.87,5.698,27.749,50.600,0
30.7786,4.87,5.400,26.298,47.953,0
31.2814,4.87,5.698,27.749,50.600,0
31.7948,4.87,5.698,27.749,50.600,0
32.2972,4.87,5.698,27.749,50.600,0
32.7976,4.87,5.698,27.749,50.600,0
