time,voltage,current,power,hydrogen,mode
0.5022,0.00,0.000,0.000,0.000,0
1.0028,0.00,0.000,0.000,0.000,0
1.5190,0.00,0.000,0.000,0.000,0
2.0346,0.00,0.000,0.000,0.000,0
2.5352,0.00,0.000,0.000,0.000,0
3.0514,0.00,0.000,0.000,0.000,0
3.5681,0.00,0.000,0.000,0.000,0
4.0837,1.61,0.000,0.000,0.000,1
4.6005,1.61,0.000,0.000,0.000,1
5.1010,1.61,0.000,0.000,0.000,1
5.6168,0.00,0.000,0.000,0.000,0
6.1334,0.00,0.000,0.000,0.000,0
6.6497,1.61,0.000,0.000,0.000,1
7.1659,0.00,0.000,0.000,0.000,0
7.6826,0.00,0.000,0.000,0.000,0
8.1983,0.00,0.000,0.000,0.000,0
8.6988,1.61,0.000,0.000,0.000,1
9.1988,1.61,0.000,0.000,0.000,1
9.6990,1.61,0.000,0.000,0.000,1
10.2145,1.61,0.000,0.000,0.000,1
10.7149,1.61,0.000,0.000,0.000,1
11.2313,1.61,0.000,0.000,0.000,1
11.7317,1.61,0.000,0.000,0.000,1
12.2466,1.61,0.000,0.000,0.000,1
12.7475,0.00,0.000,0.000,0.000,0
13.2633,0.00,0.000,0.000,0.000,0
13.7794,0.00,0.000,0.000,0.000,0
14.2798,0.20,0.000,0.000,0.000,1
14.7803,1.61,0.000,0.000,0.000,1
15.2951,1.61,0.000,0.000,0.000,0
15.7958,0.00,0.000,0.000,0.000,0
16.3110,0.00,0.000,0.000,0.000,0
16.8112,1.61,0.000,0.000,0.000,1
17.3282,0.00,0.000,0.000,0.000,0
17.8457,0.00,0.000,0.000,0.000,0
18.3604,0.00,0.000,0.000,0.000,0
18.8609,1.61,0.000,0.000,0.000,1
19.3769,1.61,0.000,0.000,0.000,1
19.8933,1.61,0.000,0.000,0.000,1
20.4099,0.00,0.000,0.000,0.000,0
20.9691,0.00,0.000,0.000,0.000,1
21.4760,1.61,0.000,0.000,0.000,1
21.9924,1.61,0.000,0.000,0.000,1
22.5087,1.61,0.000,0.000,0.000,1
23.0251,1.61,0.000,0.000,0.000,1
23.5346,1.61,0.000,0.000,0.000,0
24.0418,0.00,0.000,0.000,0.000,0
24.5566,1.61,0.000,0.000,0.000,1
25.0575,1.61,0.000,0.000,0.000,1
25.5737,0.16,0.000,0.000,0.000,0
26.0836,0.00,0.000,0.000,0.000,1
26.5900,1.61,0.000,0.000,0.000,1
27.1073,1.61,0.000,0.000,0.000,1
27.6227,1.61,0.000,0.000,0.000,1
28.1236,1.61,0.000,0.000,0.000,1
28.6388,1.61,0.000,0.000,0.000,1
29.1390,1.61,0.000,0.000,0.000,1
29.6552,1.61,0.000,0.000,0.000,1
30.1716,1.61,0.000,0.000,0.000,1
30.6882,1.61,0.000,0.000,0.000,1
31.1884,1.61,0.000,0.000,0.000,1
31.7470,1.61,0.000,0.000,0.000,0
32.2540,0.00,0.000,0.000,0.000,0
