time,voltage,current,power,hydrogen,mode
0.5106,2.94,2.371,6.970,21.055,0
1.0131,2.94,2.371,6.970,21.055,0
1.5136,2.94,2.371,6.970,21.055,0
2.0292,2.94,2.371,6.970,21.055,0
2.5432,2.94,2.371,6.970,21.055,0
3.0447,2.94,2.371,6.970,21.055,0
3.5593,2.94,2.370,6.967,21.046,0
4.0616,2.94,2.371,6.970,21.055,0
4.5751,2.94,2.371,6.970,21.055,0
5.0778,2.94,2.370,6.967,21.046,0
5.5918,2.94,2.371,6.970,21.055,0
6.0939,2.94,2.371,6.970,21.055,0
6.6092,2.94,2.370,6.967,21.046,0
7.1101,2.94,2.371,6.970,21.055,0
7.6242,2.94,2.371,6.970,21.055,0
8.1276,2.94,2.371,6.970,21.055,0
8.6410,2.94,2.371,6.970,21.055,0
9.1422,2.94,2.370,6.967,21.046,0
9.6585,2.99,0.000,0.000,0.000,1
10.1586,2.99,0.000,0.000,0.000,1
10.6749,2.99,0.000,0.000,0.000,1
11.1911,2.99,0.000,0.000,0.000,1
11.7078,2.99,0.000,0.000,0.000,1
12.2231,2.99,0.000,0.000,0.000,1
12.7238,2.99,0.000,0.000,0.000,1
13.2240,2.99,0.000,0.000,0.000,1
13.7402,2.99,0.000,0.000,0.000,1
14.2564,2.99,0.000,0.000,0.000,1
14.7725,2.99,0.000,0.000,0.000,1
15.2727,2.99,0.000,0.000,0.000,1
15.7736,2.99,0.000,0.000,0.000,1
