time,voltage,current,power,hydrogen,mode
0.5141,0.00,0.000,0.000,0.000,0
1.0183,0.00,0.000,0.000,0.000,0
1.5302,0.00,0.000,0.000,0.000,0
2.0461,0.00,0.000,0.000,0.000,0
2.5470,0.00,0.000,0.000,0.000,0
3.0616,0.00,0.000,0.000,0.000,0
3.5633,0.00,0.000,0.000,0.000,0
4.0784,0.00,0.000,0.000,0.000,0
4.5804,0.00,0.000,0.000,0.000,1
5.0948,4.98,0.000,0.000,0.000,1
5.5953,4.98,0.000,0.000,0.000,1
6.1116,4.98,0.000,0.000,0.000,1
6.6261,4.49,0.000,0.000,0.000,1
7.1423,4.48,0.000,0.000,0.000,1
7.6430,4.49,0.000,0.000,0.000,1
8.1596,4.48,0.000,0.000,0.000,1
8.6606,4.49,0.000,0.000,0.000,1
9.1768,4.48,0.000,0.000,0.000,1
9.6783,1.99,0.000,0.000,0.000,1
10.1930,1.99,0.000,0.000,0.000,1
10.7093,1.99,0.000,0.000,0.000,1
11.2252,1.99,0.000,0.000,0.000,1
