time,voltage,current,power,hydrogen,mode
0.5079,4.92,3.320,16.334,29.482,0
1.0241,4.91,3.320,16.301,29.482,0
1.5407,4.92,3.320,16.334,29.482,0
2.0411,4.92,3.320,16.334,29.482,0
2.5569,4.92,3.320,16.334,29.482,0
3.0751,4.92,3.320,16.334,29.482,0
3.5897,4.91,3.320,16.301,29.482,0
4.0906,4.91,3.320,16.301,29.482,0
4.5911,4.91,3.320,16.301,29.482,0
5.1054,4.91,3.320,16.301,29.482,0
5.6222,4.92,3.320,16.334,29.482,0
6.1387,4.92,3.320,16.334,29.482,0
6.6548,4.92,3.320,16.334,29.482,0
7.1549,4.92,3.320,16.334,29.482,0
7.6707,4.92,3.320,16.334,29.482,0
8.1872,4.92,3.320,16.334,29.482,0
8.6874,4.92,3.321,16.339,29.491,0
9.2039,4.91,3.320,16.301,29.482,0
9.7199,4.92,3.320,16.334,29.482,0
10.2201,4.92,3.320,16.334,29.482,0
10.7357,4.92,3.320,16.334,29.482,0
11.2373,4.92,3.320,16.334,29.482,0
11.7381,4.92,3.320,16.334,29.482,0
12.2536,4.92,3.320,16.334,29.482,0
12.7697,4.92,3.320,16.334,29.482,0
13.2855,4.92,3.320,16.334,29.482,0
13.7859,4.92,3.320,16.334,29.482,0
14.3030,4.91,3.320,16.301,29.482,0
14.8170,4.91,3.475,17.062,30.859,0
15.3188,4.91,3.496,17.165,31.045,0
15.8335,4.91,3.496,17.165,31.045,0
16.3496,4.91,3.496,17.165,31.045,0
16.8508,4.91,3.496,17.165,31.045,0
29.6473,4.92,3.320,16.334,29.482,0
30.1606,4.92,3.320,16.334,29.482,0
30.6768,4.91,3.320,16.301,29.482,0
31.1770,4.92,3.320,16.334,29.482,0
31.6772,4.91,3.320,16.301,29.482,0
32.1921,4.92,3.320,16.334,29.482,0
32.7090,4.92,3.320,16.334,29.482,0
33.2093,4.91,3.320,16.301,29.482,0
33.7252,4.91,3.320,16.301,29.482,0
34.2419,4.91,3.320,16.301,29.482,0
34.7580,4.92,3.320,16.334,29.482,0
35.2751,4.91,3.320,16.301,29.482,0
35.7909,4.91,3.320,16.301,29.482,0
36.3074,4.92,3.320,16.334,29.482,0
36.8077,4.91,3.320,16.301,29.482,0
37.3237,4.92,3.321,16.339,29.491,0
37.8242,4.92,3.320,16.334,29.482,0
38.3400,4.92,3.320,16.334,29.482,0
38.8560,4.92,3.320,16.334,29.482,0
39.3730,4.92,3.320,16.334,29.482,0
39.8890,4.92,3.320,16.334,29.482,0
40.4053,4.92,3.320,16.334,29.482,0
40.9217,4.92,3.320,16.334,29.482,0
41.4221,4.92,3.320,16.334,29.482,0
41.9382,4.92,3.320,16.334,29.482,0
42.4382,4.91,3.320,16.301,29.482,0
42.9545,4.91,3.320,16.301,29.482,0
43.4705,4.92,3.320,16.334,29.482,0
43.9863,4.92,3.320,16.334,29.482,0
44.5034,4.91,3.320,16.301,29.482,0
45.0042,4.92,3.320,16.334,29.482,0
45.5196,4.91,3.320,16.301,29.482,0
46.0359,4.92,3.320,16.334,29.482,0
46.5533,4.92,3.320,16.334,29.482,0
47.0684,4.92,3.320,16.334,29.482,0
47.5707,4.91,3.320,16.301,29.482,0
